10,8,2
32,3,0
33,3,0
34,3,0
35,3,0
36,3,0
37,3,0
38,3,0
39,3,0
40,3,0
41,3,0
42,3,0
43,3,0
44,3,0
45,3,0
46,3,0
47,3,0
48,3,0
49,3,0
50,3,0
51,3,0
52,3,0
53,3,0
54,3,0
55,3,0
56,3,0
57,3,0
58,3,0
59,3,0
60,3,0
61,3,0
62,3,0
63,3,0
64,3,0
65,3,0
66,3,0
67,3,0
68,3,0
69,3,0
70,3,0
71,3,0
72,3,0
73,3,0
74,3,0
75,3,0
76,3,0
77,3,0
78,3,0
79,3,0
80,3,0
81,3,0
82,3,0
83,3,0
84,3,0
85,3,0
86,3,0
87,3,0
88,3,0
89,3,0
90,3,0
91,3,0
92,3,0
93,3,0
95,3,0
96,3,0
97,3,0
98,3,0
99,3,0
100,3,0
101,3,0
102,3,0
103,3,0
104,3,0
105,3,0
106,3,0
107,3,0
108,3,0
109,3,0
110,3,0
111,3,0
112,3,0
113,3,0
114,3,0
115,3,0
116,3,0
117,3,0
118,3,0
119,3,0
120,3,0
121,3,0
122,3,0
123,3,0
124,3,0
125,3,0
126,3,0
180,6,0
969,6,0
8221,6,-1
12288,6,-1
12289,6,-1
12290,6,-1
12300,6,-1
12301,6,-1
12354,6,-1
12356,6,-1
12358,6,-1
12362,6,-1
12363,6,-1
12364,6,-1
12365,6,-1
12366,6,-1
12367,6,-1
12368,6,-1
12369,6,-1
12370,6,-1
12371,6,-1
12373,6,-1
12375,6,-1
12376,6,-1
12377,6,-1
12379,6,-1
12380,6,-1
12381,6,-1
12383,6,-1
12384,6,-1
12387,6,-1
12388,6,-1
12390,6,-1
12391,6,-1
12392,6,-1
12393,6,-1
12394,6,-1
12395,6,-1
12397,6,-1
12398,6,-1
12399,6,-1
12400,6,-1
12406,6,-1
12409,6,-1
12411,6,-1
12414,6,-1
12415,6,-1
12418,6,-1
12420,6,-1
12421,6,-1
12424,6,-1
12425,6,-1
12426,6,-1
12427,6,-1
12428,6,-1
12429,6,-1
12431,6,-1
12434,6,-1
12435,6,-1
12449,6,-1
12450,6,-1
12451,6,-1
12452,6,-1
12454,6,-1
12455,6,-1
12456,6,-1
12457,6,-1
12458,6,-1
12459,6,-1
12460,6,-1
12461,6,-1
12462,6,-1
12463,6,-1
12464,6,-1
12465,6,-1
12466,6,-1
12467,6,-1
12468,6,-1
12469,6,-1
12470,6,-1
12471,6,-1
12472,6,-1
12473,6,-1
12474,6,-1
12475,6,-1
12477,6,-1
12479,6,-1
12480,6,-1
12481,6,-1
12483,6,-1
12484,6,-1
12486,6,-1
12487,6,-1
12488,6,-1
12489,6,-1
12490,6,-1
12491,6,-1
12492,6,-1
12493,6,-1
12494,6,-1
12495,6,-1
12496,6,-1
12497,6,-1
12498,6,-1
12499,6,-1
12500,6,-1
12501,6,-1
12502,6,-1
12503,6,-1
12505,6,-1
12506,6,-1
12507,6,-1
12508,6,-1
12510,6,-1
12511,6,-1
12512,6,-1
12513,6,-1
12514,6,-1
12515,6,-1
12516,6,-1
12517,6,-1
12518,6,-1
12519,6,-1
12521,6,-1
12522,6,-1
12523,6,-1
12524,6,-1
12525,6,-1
12531,6,-1
12532,6,-1
12539,6,-1
12540,6,-1
19968,6,-1
19975,6,-1
19978,6,-1
19979,6,-1
19981,6,-1
20013,6,-1
20055,6,-1
20102,6,-1
20107,6,-1
20170,6,-1
20182,6,-1
20184,6,-1
20195,6,-1
20196,6,-1
20197,6,-1
20237,6,-1
20250,6,-1
20307,6,-1
20309,6,-1
20351,6,-1
20449,6,-1
20693,6,-1
20803,6,-1
20809,6,-1
20837,6,-1
20840,6,-1
20855,6,-1
20869,6,-1
20877,6,-1
20986,6,-1
20995,6,-1
20998,6,-1
21050,6,-1
21106,6,-1
21147,6,-1
21177,6,-1
21205,6,-1
21270,6,-1
21322,6,-1
21363,6,-1
21453,6,-1
21454,6,-1
21463,6,-1
21487,6,-1
21490,6,-1
21495,6,-1
21512,6,-1
21517,6,-1
21520,6,-1
21560,6,-1
21578,6,-1
21608,6,-1
21619,6,-1
21627,6,-1
21629,6,-1
21697,6,-1
22120,6,-1
22235,6,-1
22243,6,-1
22312,6,-1
22580,6,-1
22679,6,-1
22730,6,-1
22770,6,-1
22793,6,-1
22823,6,-1
22987,6,-1
23087,6,-1
23130,6,-1
23376,6,-1
23380,6,-1
23433,6,-1
23436,6,-1
23450,6,-1
23455,6,-1
23475,6,-1
23478,6,-1
23487,6,-1
23494,6,-1
23556,6,-1
23646,6,-1
24133,6,-1
24162,6,-1
24180,6,-1
24341,6,-1
24375,6,-1
24382,6,-1
24403,6,-1
24418,6,-1
24460,6,-1
24471,6,-1
24481,6,-1
24605,6,-1
24613,6,-1
24615,6,-1
24775,6,-1
24863,6,-1
24945,6,-1
25014,6,-1
25147,6,-1
25152,6,-1
25163,6,-1
25171,6,-1
25176,6,-1
25276,6,-1
25313,6,-1
25331,6,-1
25342,6,-1
25345,6,-1
25351,6,-1
25448,6,-1
25496,6,-1
25506,6,-1
25509,6,-1
25512,6,-1
25662,6,-1
25731,6,-1
25915,6,-1
25918,6,-1
25955,6,-1
25968,6,-1
25973,6,-1
25991,6,-1
26000,6,-1
26009,6,-1
26032,6,-1
26085,6,-1
26119,6,-1
26126,6,-1
26143,6,-1
26178,6,-1
26263,6,-1
26360,6,-1
26368,6,-1
26376,6,-1
26377,6,-1
26412,6,-1
26524,6,-1
26579,6,-1
26684,6,-1
26908,6,-1
27005,6,-1
27060,6,-1
27083,6,-1
27085,6,-1
27231,6,-1
27424,6,-1
27425,6,-1
27494,6,-1
27497,6,-1
27508,6,-1
27515,6,-1
27531,6,-1
27602,6,-1
27738,6,-1
27827,6,-1
27874,6,-1
27880,6,-1
28961,6,-1
29190,6,-1
29289,6,-1
29305,6,-1
29356,6,-1
29401,6,-1
29471,6,-1
29527,6,-1
29575,6,-1
29590,6,-1
29694,6,-1
29983,6,-1
30064,6,-1
30330,6,-1
30340,6,-1
30446,6,-1
30452,6,-1
30693,6,-1
30741,6,-1
30770,6,-1
30772,6,-1
30913,6,-1
31038,6,-1
31186,6,-1
31192,6,-1
31227,6,-1
31278,6,-1
31331,6,-1
31354,6,-1
31359,6,-1
31665,6,-1
31890,6,-1
31995,6,-1
32026,6,-1
32034,6,-1
32076,6,-1
32080,6,-1
32113,6,-1
32153,6,-1
32218,6,-1
32232,6,-1
32302,6,-1
32306,6,-1
32349,6,-1
32622,6,-1
32796,6,-1
32902,6,-1
33021,6,-1
33258,6,-1
33288,6,-1
33780,6,-1
33995,6,-1
34109,6,-1
35069,6,-1
35201,6,-1
35211,6,-1
35336,6,-1
35347,6,-1
35352,6,-1
35373,6,-1
35377,6,-1
35519,6,-1
35686,6,-1
36001,6,-1
36014,6,-1
36023,6,-1
36027,6,-1
36074,6,-1
36196,6,-1
36229,6,-1
36487,6,-1
36490,6,-1
36523,6,-1
36817,6,-1
36864,6,-1
36870,6,-1
36890,6,-1
36914,6,-1
36939,6,-1
36942,6,-1
36974,6,-1
36991,6,-1
37096,6,-1
37320,6,-1
37325,6,-1
37327,6,-1
37478,6,-1
37489,6,-1
37504,6,-1
37507,6,-1
38283,6,-1
38291,6,-1
38343,6,-1
38450,6,-1
38476,6,-1
38501,6,-1
38525,6,-1
38560,6,-1
38598,6,-1
38651,6,-1
38738,6,-1
38750,6,-1
38918,6,-1
38938,6,-1
38957,6,-1
39006,6,-1
39164,6,-1
39592,6,-1
39640,6,-1
40644,6,-1
65281,6,-1
65285,6,-1
65288,6,-1
65289,6,-1
65293,6,-1
65294,6,-1
65296,6,-1
65297,6,-1
65298,6,-1
65299,6,-1
65300,6,-1
65301,6,-1
65302,6,-1
65303,6,-1
65304,6,-1
65305,6,-1
65306,6,-1
65308,6,-1
65310,6,-1
65311,6,-1
65313,6,-1
65314,6,-1
65315,6,-1
65316,6,-1
65317,6,-1
65318,6,-1
65319,6,-1
65320,6,-1
65321,6,-1
65323,6,-1
65324,6,-1
65325,6,-1
65326,6,-1
65327,6,-1
65328,6,-1
65330,6,-1
65331,6,-1
65332,6,-1
65333,6,-1
65334,6,-1
65335,6,-1
65336,6,-1
65338,6,-1
65339,6,-1
65341,6,-1
65344,6,-1
65345,6,-1
65346,6,-1
65348,6,-1
65349,6,-1
65350,6,-1
65351,6,-1
65352,6,-1
65353,6,-1
65355,6,-1
65356,6,-1
65358,6,-1
65359,6,-1
65362,6,-1
65364,6,-1
65365,6,-1
65366,6,-1
65367,6,-1
65370,6,-1
65379,3,1
65381,3,1
65382,3,1
65388,3,1
65392,3,1
65401,3,1
65404,3,1
65407,3,1
65408,3,1
65411,3,1
65418,3,1
65422,3,1
65423,3,1
65427,3,1
65431,3,1
65432,3,1
