10,3,0
32,4,0
33,4,0
34,4,4
35,4,0
36,4,0
37,4,0
38,4,0
39,4,4
40,4,-1
41,4,-1
42,4,2
43,4,0
44,4,-1
45,4,2
46,4,0
47,4,1
48,4,0
49,4,0
50,4,0
51,4,0
52,4,0
53,4,0
54,4,0
55,4,0
56,4,0
57,4,0
58,4,0
59,4,-1
60,4,0
61,4,1
62,4,0
63,4,0
64,4,0
65,4,0
66,4,0
67,4,0
68,4,0
69,4,0
70,4,0
71,4,0
72,4,0
73,4,0
74,4,0
75,4,0
76,4,0
77,4,0
78,4,0
79,4,0
80,4,0
81,4,-1
82,4,0
83,4,0
84,4,0
85,4,0
86,4,0
87,4,0
88,4,0
89,4,0
90,4,0
91,4,-1
92,4,1
93,4,-1
95,4,-1
96,4,4
97,4,0
98,4,0
99,4,0
100,4,0
101,4,0
102,4,0
103,4,-1
104,4,0
105,4,0
106,4,-1
107,4,0
108,4,0
109,4,0
110,4,0
111,4,0
112,4,-1
113,4,-1
114,4,0
115,4,0
116,4,0
117,4,0
118,4,0
119,4,0
120,4,0
121,4,-1
122,4,0
123,4,-1
124,4,-1
125,4,-1
126,4,2
180,8,4
969,8,-1
8221,8,3
12288,8,0
12289,8,-1
12290,8,-1
12300,8,0
12301,8,-1
12354,8,-1
12356,8,-1
12358,8,-1
12362,8,-1
12363,8,-1
12364,8,-1
12365,8,-1
12366,8,-1
12367,8,-1
12368,8,-1
12369,8,-1
12370,8,-1
12371,8,-1
12373,8,-1
12375,8,-1
12376,8,-1
12377,8,-1
12379,8,-1
12380,8,-1
12381,8,-1
12383,8,-1
12384,8,-1
12387,8,-1
12388,8,0
12390,8,-1
12391,8,-1
12392,8,-1
12393,8,-1
12394,8,-1
12395,8,-1
12397,8,-1
12398,8,-1
12399,8,-1
12400,8,-1
12403,8,-1
12406,8,-1
12409,8,1
12411,8,-1
12414,8,-1
12415,8,-1
12417,8,-1
12418,8,-1
12420,8,-1
12421,8,-1
12424,8,-1
12425,8,-1
12426,8,-1
12427,8,-1
12428,8,-1
12429,8,-1
12431,8,-1
12434,8,-1
12435,8,-1
12449,8,-1
12450,8,-1
12451,8,-1
12452,8,-1
12454,8,-1
12455,8,-1
12456,8,0
12457,8,-1
12458,8,-1
12459,8,-1
12460,8,-1
12461,8,-1
12462,8,-1
12463,8,-1
12464,8,-1
12465,8,-1
12466,8,-1
12467,8,-1
12468,8,-1
12469,8,-1
12470,8,-1
12471,8,-1
12472,8,-1
12473,8,-1
12474,8,-1
12475,8,-1
12477,8,-1
12479,8,-1
12480,8,-1
12481,8,-1
12483,8,-1
12484,8,-1
12486,8,-1
12487,8,-1
12488,8,-1
12489,8,-1
12490,8,-1
12491,8,0
12493,8,-1
12494,8,-1
12495,8,-1
12496,8,-1
12497,8,-1
12498,8,-1
12499,8,-1
12500,8,-1
12501,8,-1
12502,8,-1
12503,8,-1
12505,8,0
12506,8,0
12507,8,-1
12508,8,-1
12510,8,-1
12511,8,-1
12512,8,-1
12513,8,-1
12514,8,-1
12515,8,-1
12516,8,-1
12517,8,-1
12518,8,0
12519,8,-1
12521,8,-1
12522,8,-1
12523,8,-1
12524,8,-1
12525,8,-1
12531,8,-1
12539,8,1
12540,8,2
19975,8,-1
19978,8,-1
19979,8,-1
19981,8,-1
20013,8,-1
20024,8,-1
20055,8,-1
20102,8,-1
20107,8,-1
20170,8,-1
20182,8,-1
20184,8,-1
20195,8,-1
20196,8,-1
20197,8,-1
20237,8,-1
20250,8,-1
20307,8,-1
20309,8,-1
20351,8,-1
20449,8,-1
20491,8,-1
20693,8,-1
20803,8,-1
20809,8,-1
20837,8,-1
20840,8,-1
20855,8,-1
20869,8,-1
20877,8,-1
20957,8,-1
20986,8,-1
20995,8,-1
20998,8,-1
21050,8,-1
21106,8,-1
21147,8,-1
21177,8,-1
21205,8,-1
21270,8,-1
21322,8,-1
21453,8,-1
21454,8,-1
21463,8,-1
21487,8,-1
21490,8,-1
21495,8,-1
21512,8,-1
21517,8,-1
21520,8,-1
21560,8,-1
21578,8,-1
21608,8,-1
21619,8,-1
21627,8,-1
21629,8,-1
21697,8,-1
22120,8,-1
22235,8,-1
22312,8,-1
22580,8,-1
22679,8,-1
22730,8,-1
22770,8,-1
22793,8,-1
22823,8,-1
22987,8,-1
23087,8,-1
23130,8,-1
23376,8,-1
23380,8,-1
23433,8,-1
23436,8,-1
23450,8,-1
23455,8,-1
23475,8,-1
23478,8,-1
23494,8,-1
23556,8,-1
23646,8,-1
24120,8,-1
24133,8,-1
24162,8,-1
24180,8,-1
24341,8,-1
24375,8,-1
24382,8,-1
24403,8,-1
24418,8,-1
24460,8,-1
24471,8,-1
24481,8,-1
24540,8,-1
24605,8,-1
24613,8,-1
24615,8,-1
24775,8,-1
24863,8,-1
24945,8,-1
25014,8,-1
25147,8,-1
25152,8,-1
25163,8,-1
25171,8,-1
25176,8,-1
25276,8,-1
25313,8,-1
25331,8,-1
25342,8,-1
25345,8,-1
25351,8,-1
25448,8,-1
25496,8,-1
25509,8,-1
25512,8,-1
25662,8,-1
25731,8,-1
25915,8,-1
25918,8,-1
25955,8,-1
25968,8,-1
25973,8,-1
25991,8,-1
26000,8,-1
26009,8,-1
26032,8,-1
26085,8,-1
26119,8,-1
26126,8,-1
26143,8,-1
26178,8,-1
26263,8,-1
26360,8,-1
26368,8,-1
26376,8,-1
26377,8,-1
26524,8,-1
26579,8,-1
26684,8,-1
26908,8,-1
27005,8,-1
27060,8,-1
27085,8,-1
27424,8,-1
27425,8,-1
27490,8,-1
27494,8,-1
27497,8,-1
27508,8,-1
27515,8,-1
27531,8,-1
27602,8,-1
27671,8,-1
27738,8,-1
27827,8,-1
27874,8,-1
27880,8,-1
28961,8,-1
29190,8,-1
29289,8,-1
29305,8,-1
29356,8,-1
29401,8,-1
29471,8,-1
29527,8,-1
29575,8,-1
29590,8,-1
29694,8,-1
29983,8,-1
30064,8,-1
30330,8,-1
30340,8,-1
30446,8,-1
30452,8,-1
30741,8,-1
30770,8,-1
30772,8,-1
31038,8,-1
31186,8,-1
31192,8,-1
31227,8,-1
31278,8,-1
31331,8,-1
31354,8,-1
31359,8,-1
31665,8,-1
31890,8,-1
31995,8,-1
32026,8,-1
32034,8,-1
32076,8,-1
32080,8,-1
32113,8,-1
32153,8,-1
32218,8,-1
32232,8,-1
32302,8,-1
32306,8,-1
32349,8,-1
32622,8,-1
32796,8,-1
32902,8,-1
33021,8,-1
33258,8,-1
33288,8,-1
33780,8,-1
33995,8,-1
